,id,book_id,title,authors,decade_year,raw_authors,raw_year,image_url
156,161,18512,"The Return of the King (The Lord of the Rings, #3)",author_jrr_tolkien,decade_1950s,J.R.R. Tolkien,1955.0,https://images.gr-assets.com/books/1389977161m/18512.jpg
157,162,49552,The Stranger,author_albert_camus author_matthew____ward,decade_1940s,"Albert Camus, Matthew    Ward",1942.0,https://images.gr-assets.com/books/1349927872m/49552.jpg
158,163,7736182,"The Lost Hero (The Heroes of Olympus, #1)",author_rick_riordan,decade_2010s,Rick Riordan,2010.0,https://images.gr-assets.com/books/1464201003m/7736182.jpg
159,164,15745753,Eleanor & Park,author_rainbow_rowell,decade_2010s,Rainbow Rowell,2013.0,https://images.gr-assets.com/books/1341952742m/15745753.jpg
160,165,13497,"A Feast for Crows (A Song of Ice and Fire, #4)",author_george_rr_martin,decade_2000s,George R.R. Martin,2005.0,https://images.gr-assets.com/books/1429538615m/13497.jpg
161,166,7735333,"Matched (Matched, #1)",author_ally_condie,decade_2010s,Ally Condie,2010.0,https://images.gr-assets.com/books/1367706191m/7735333.jpg
162,167,4407,"American Gods (American Gods, #1)",author_neil_gaiman,decade_2000s,Neil Gaiman,2001.0,https://images.gr-assets.com/books/1258417001m/4407.jpg
163,168,149267,The Stand,author_stephen_king author_bernie_wrightson,decade_1970s,"Stephen King, Bernie Wrightson",1978.0,https://images.gr-assets.com/books/1213131305m/149267.jpg
164,169,6400090,The Last Song,author_nicholas_sparks,decade_2000s,Nicholas Sparks,2008.0,https://images.gr-assets.com/books/1286549186m/6400090.jpg
165,170,11125,Digital Fortress,author_dan_brown,decade_1990s,Dan Brown,1998.0,https://images.gr-assets.com/books/1360095966m/11125.jpg
166,171,6969,Emma,author_jane_austen author_fiona_stafford,decade_1810s,"Jane Austen, Fiona Stafford",1815.0,https://images.gr-assets.com/books/1373627931m/6969.jpg
167,172,15823480,Anna Karenina,author_leo_tolstoy author_louise_maude author_leo_tolstoj author_aylmer_maude,decade_1870s,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,https://images.gr-assets.com/books/1352422904m/15823480.jpg
168,173,227463,A Clockwork Orange,author_anthony_burgess,decade_1960s,Anthony Burgess,1962.0,https://images.gr-assets.com/books/1348339306m/227463.jpg
169,174,1812457,The Shack,author_william_paul_young,decade_2000s,William Paul Young,2007.0,https://images.gr-assets.com/books/1344270232m/1812457.jpg
170,175,4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",author_rick_riordan,decade_2000s,Rick Riordan,2009.0,https://images.gr-assets.com/books/1327924597m/4502507.jpg
171,176,18342,It,author_stephen_king,decade_1980s,Stephen King,1986.0,https://images.gr-assets.com/books/1309376909m/18342.jpg
172,177,7144,Crime and Punishment,author_fyodor_dostoyevsky author_david_mcduff,decade_1860s,"Fyodor Dostoyevsky, David McDuff",1866.0,https://images.gr-assets.com/books/1382846449m/7144.jpg
173,178,6514,The Bell Jar,author_sylvia_plath,decade_1960s,Sylvia Plath,1963.0,https://images.gr-assets.com/books/1473890514m/6514.jpg
174,179,252577,"Angela's Ashes (Frank McCourt, #1)",author_frank_mccourt,decade_1990s,Frank McCourt,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
175,180,52036,Siddhartha,author_hermann_hesse author_hilda_rosner,decade_1920s,"Hermann Hesse, Hilda Rosner",1922.0,https://images.gr-assets.com/books/1428715580m/52036.jpg
176,181,168642,In Cold Blood,author_truman_capote,decade_1960s,Truman Capote,1965.0,https://images.gr-assets.com/books/1424931136m/168642.jpg
177,182,6304335,"Beautiful Creatures (Caster Chronicles, #1)",author_kami_garcia author_margaret_stohl,decade_2000s,"Kami Garcia, Margaret Stohl",2009.0,https://images.gr-assets.com/books/1327873282m/6304335.jpg
178,183,7171637,"Clockwork Angel (The Infernal Devices, #1)",author_cassandra_clare,decade_2010s,Cassandra Clare,2010.0,https://images.gr-assets.com/books/1454962884m/7171637.jpg
179,184,39988,Matilda,author_roald_dahl author_quentin_blake,decade_1980s,"Roald Dahl, Quentin Blake",1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
180,185,9361589,The Night Circus,author_erin_morgenstern,decade_2010s,Erin Morgenstern,2011.0,https://images.gr-assets.com/books/1387124618m/9361589.jpg
181,186,37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",author_philippa_gregory,decade_2000s,Philippa Gregory,2001.0,https://images.gr-assets.com/books/1355932638m/37470.jpg
182,187,24770,"Uglies (Uglies, #1)",author_scott_westerfeld,decade_2000s,Scott Westerfeld,2005.0,https://images.gr-assets.com/books/1443904172m/24770.jpg
183,188,10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",author_george_rr_martin,decade_2010s,George R.R. Martin,2011.0,https://images.gr-assets.com/books/1327885335m/10664113.jpg
184,189,33,"The Lord of the Rings (The Lord of the Rings, #1-3)",author_jrr_tolkien,decade_1950s,J.R.R. Tolkien,1955.0,https://images.gr-assets.com/books/1411114164m/33.jpg
185,190,12262741,Wild: From Lost to Found on the Pacific Crest Trail,author_cheryl_strayed,decade_2010s,Cheryl Strayed,2012.0,https://images.gr-assets.com/books/1453189881m/12262741.jpg
186,191,472331,Watchmen,author_alan_moore author_dave_gibbons author_john_higgins,decade_1980s,"Alan Moore, Dave Gibbons, John Higgins",1987.0,https://images.gr-assets.com/books/1442239711m/472331.jpg
187,192,186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",author_patrick_rothfuss,decade_2000s,Patrick Rothfuss,2007.0,https://images.gr-assets.com/books/1472068073m/186074.jpg
188,193,3228917,Outliers: The Story of Success,author_malcolm_gladwell,decade_2000s,Malcolm Gladwell,2008.0,https://images.gr-assets.com/books/1344266315m/3228917.jpg
189,194,153747,"Moby-Dick or, The Whale",author_herman_melville author_andrew_delbanco author_tom_quirk,decade_1850s,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,https://images.gr-assets.com/books/1327940656m/153747.jpg
190,195,2728527,The Guernsey Literary and Potato Peel Pie Society,author_mary_ann_shaffer author_annie_barrows,decade_2000s,"Mary Ann Shaffer, Annie Barrows",2008.0,https://images.gr-assets.com/books/1351979318m/2728527.jpg
191,196,5759,Fight Club,author_chuck_palahniuk,decade_1990s,Chuck Palahniuk,1996.0,https://images.gr-assets.com/books/1357128997m/5759.jpg
192,197,301082,"Dead Until Dark (Sookie Stackhouse, #1)",author_charlaine_harris,decade_2000s,Charlaine Harris,2001.0,https://images.gr-assets.com/books/1468560853m/301082.jpg
193,198,11486,The Color Purple,author_alice_walker,decade_1980s,Alice Walker,1982.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
194,199,12691,Marley and Me: Life and Love With the World's Worst Dog,author_john_grogan,decade_2000s,John Grogan,2005.0,https://images.gr-assets.com/books/1308858322m/12691.jpg
195,200,16299,And Then There Were None,author_agatha_christie,decade_1930s,Agatha Christie,1939.0,https://images.gr-assets.com/books/1391120695m/16299.jpg
196,201,6411961,"The Lost Symbol (Robert Langdon, #3)",author_dan_brown,decade_2000s,Dan Brown,2009.0,https://images.gr-assets.com/books/1358274396m/6411961.jpg
197,202,6339664,"Hush, Hush (Hush, Hush, #1)",author_becca_fitzpatrick,decade_2000s,Becca Fitzpatrick,2009.0,https://images.gr-assets.com/books/1358261334m/6339664.jpg
198,203,11505797,"Beautiful Disaster (Beautiful, #1)",author_jamie_mcguire,decade_2010s,Jamie McGuire,2011.0,https://images.gr-assets.com/books/1358259032m/11505797.jpg
199,205,43763,"Interview with the Vampire (The Vampire Chronicles, #1)",author_anne_rice,decade_1970s,Anne Rice,1976.0,https://images.gr-assets.com/books/1380631642m/43763.jpg
200,206,10507293,"The Selection (The Selection, #1)",author_kiera_cass,decade_2010s,Kiera Cass,2012.0,https://images.gr-assets.com/books/1322103400m/10507293.jpg
201,207,6853,"One for the Money (Stephanie Plum, #1)",author_janet_evanovich,decade_1990s,Janet Evanovich,1994.0,https://images.gr-assets.com/books/1316730230m/6853.jpg
202,208,6493208,The Immortal Life of Henrietta Lacks,author_rebecca_skloot,decade_2010s,Rebecca Skloot,2010.0,https://images.gr-assets.com/books/1327878144m/6493208.jpg
203,209,23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",author_thomas_harris,decade_1980s,Thomas Harris,1988.0,https://images.gr-assets.com/books/1390426249m/23807.jpg
204,210,345627,"Vampire Academy (Vampire Academy, #1)",author_richelle_mead,decade_2000s,Richelle Mead,2007.0,https://images.gr-assets.com/books/1361098973m/345627.jpg
205,211,40102,Blink: The Power of Thinking Without Thinking,author_malcolm_gladwell,decade_2000s,Malcolm Gladwell,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
206,212,6867,Atonement,author_ian_mcewan,decade_2000s,Ian McEwan,2001.0,https://images.gr-assets.com/books/1320449708m/6867.jpg
207,213,485894,The Metamorphosis,author_franz_kafka author_stanley_corngold,decade_1910s,"Franz Kafka, Stanley Corngold",1915.0,https://images.gr-assets.com/books/1359061917m/485894.jpg
208,214,561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",author_rick_riordan,decade_2000s,Rick Riordan,2007.0,https://images.gr-assets.com/books/1361038385m/561456.jpg
209,215,9969571,Ready Player One,author_ernest_cline,decade_2010s,Ernest Cline,2011.0,https://images.gr-assets.com/books/1500930947m/9969571.jpg
210,216,3153910,The Art of Racing in the Rain,author_garth_stein,decade_2000s,Garth Stein,2006.0,https://images.gr-assets.com/books/1377206302m/3153910.jpg
211,217,21996,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",author_erik_larson author_tony_goldwyn,decade_2000s,"Erik Larson, Tony Goldwyn",2003.0,https://images.gr-assets.com/books/1312066724m/21996.jpg
212,218,13572249,"Bared to You (Crossfire, #1)",author_sylvia_day,decade_2010s,Sylvia Day,2012.0,https://images.gr-assets.com/books/1477803272m/13572249.jpg
213,219,11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",author_cs_lewis author_pauline_baynes,decade_1950s,"C.S. Lewis, Pauline Baynes",1956.0,https://images.gr-assets.com/books/1449868701m/11127.jpg
214,220,3609760,Twilight: The Complete Illustrated Movie Companion,author_mark_cotta_vaz,decade_2000s,Mark Cotta Vaz,nan,https://images.gr-assets.com/books/1352539022m/3609760.jpg
215,221,60748,"A Child Called ""It"" (Dave Pelzer #1)",author_dave_pelzer,decade_1990s,Dave Pelzer,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
216,222,7869,"The Bourne Identity (Jason Bourne, #1)",author_robert_ludlum,decade_1980s,Robert Ludlum,1980.0,https://images.gr-assets.com/books/1335860740m/7869.jpg
217,223,249747,"Artemis Fowl (Artemis Fowl, #1)",author_eoin_colfer,decade_2000s,Eoin Colfer,2001.0,https://images.gr-assets.com/books/1327945104m/249747.jpg
218,224,6487308,"Fallen (Fallen, #1)",author_lauren_kate,decade_2000s,Lauren Kate,2009.0,https://images.gr-assets.com/books/1440619649m/6487308.jpg
219,225,4406,East of Eden,author_john_steinbeck,decade_1950s,John Steinbeck,1952.0,https://images.gr-assets.com/books/1441547516m/4406.jpg
220,226,5886881,Dark Places,author_gillian_flynn,decade_2000s,Gillian Flynn,2009.0,https://images.gr-assets.com/books/1354988288m/5886881.jpg
221,227,5359,The Client,author_john_grisham,decade_1990s,John Grisham,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,228,228333,"The Nanny Diaries (Nanny, #1)",author_emma_mclaughlin author_nicola_kraus,decade_2000s,"Emma McLaughlin, Nicola Kraus",2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
223,229,24213,Alice's Adventures in Wonderland & Through the Looking-Glass,author_lewis_carroll author_john_tenniel author_martin_gardner,decade_1860s,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,https://images.gr-assets.com/books/1327872220m/24213.jpg
224,230,2156,Persuasion,author_jane_austen author_james_kinsley author_deidre_shauna_lynch,decade_1810s,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
225,231,556602,Sarah's Key,author_tatiana_de_rosnay,decade_2000s,Tatiana de Rosnay,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
226,232,43615,"The Gunslinger (The Dark Tower, #1)",author_stephen_king,decade_1980s,Stephen King,1982.0,https://images.gr-assets.com/books/1375776480m/43615.jpg
227,233,9712,Love in the Time of Cholera,author_gabriel_garca_mrquez author_edith_grossman,decade_1980s,"Gabriel García Márquez, Edith Grossman",1985.0,https://images.gr-assets.com/books/1327124987m/9712.jpg
228,234,439288,Speak,author_laurie_halse_anderson,decade_1990s,Laurie Halse Anderson,1999.0,https://images.gr-assets.com/books/1310121762m/439288.jpg
229,235,17802724,The Husband's Secret,author_liane_moriarty,decade_2010s,Liane Moriarty,2013.0,https://images.gr-assets.com/books/1460577225m/17802724.jpg
230,236,1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,author_jon_krakauer,decade_1990s,Jon Krakauer,1997.0,https://images.gr-assets.com/books/1463384482m/1898.jpg
231,238,242006,Running with Scissors,author_augusten_burroughs,decade_2000s,Augusten Burroughs,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,239,8908,World War Z: An Oral History of the Zombie War,author_max_brooks,decade_2000s,Max Brooks,2006.0,https://images.gr-assets.com/books/1386328204m/8908.jpg
233,240,17212231,"Inferno (Robert Langdon, #4)",author_dan_brown,decade_2010s,Dan Brown,2013.0,https://images.gr-assets.com/books/1397093185m/17212231.jpg
234,241,47281,Number the Stars,author_lois_lowry,decade_1980s,Lois Lowry,1989.0,https://images.gr-assets.com/books/1370917812m/47281.jpg
235,242,13145,"Along Came a Spider (Alex Cross, #1)",author_james_patterson,decade_1990s,James Patterson,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
236,243,10614,Misery,author_stephen_king,decade_1980s,Stephen King,1987.0,https://images.gr-assets.com/books/1270545451m/10614.jpg
237,244,66559,Sharp Objects,author_gillian_flynn,decade_2000s,Gillian Flynn,2006.0,https://images.gr-assets.com/books/1423241485m/66559.jpg
238,245,2839,Bridge to Terabithia,author_katherine_paterson,decade_1970s,Katherine Paterson,1977.0,https://images.gr-assets.com/books/1327880087m/2839.jpg
239,246,30183,"Marked (House of Night, #1)",author_pc_cast author_kristin_cast,decade_2000s,"P.C. Cast, Kristin Cast",2007.0,https://images.gr-assets.com/books/1317067002m/30183.jpg
240,247,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,author_stephen_r_covey,decade_1980s,Stephen R. Covey,1989.0,https://images.gr-assets.com/books/1421842784m/36072.jpg
241,248,1622,A Midsummer Night's Dream,author_william_shakespeare author_barbara_a_mowat author_paul_werstine author_catherine_belsey,decade_1590s,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,https://images.gr-assets.com/books/1327874534m/1622.jpg
242,249,4588,Extremely Loud and Incredibly Close,author_jonathan_safran_foer,decade_2000s,Jonathan Safran Foer,2005.0,https://images.gr-assets.com/books/1327879967m/4588.jpg
243,250,11387515,Wonder,author_rj_palacio,decade_2010s,R.J. Palacio,2012.0,https://images.gr-assets.com/books/1309285027m/11387515.jpg
244,251,233093,The Cat in the Hat,author_dr_seuss,decade_1950s,Dr. Seuss,1957.0,https://images.gr-assets.com/books/1468890477m/233093.jpg
245,252,11235712,"Cinder (The Lunar Chronicles, #1)",author_marissa_meyer,decade_2010s,Marissa Meyer,2012.0,https://images.gr-assets.com/books/1470056948m/11235712.jpg
246,253,16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",author_robert_galbraith author_jk_rowling,decade_2010s,"Robert Galbraith, J.K. Rowling",2013.0,https://images.gr-assets.com/books/1358716559m/16160797.jpg
247,254,6068551,"Shiver (The Wolves of Mercy Falls, #1)",author_maggie_stiefvater,decade_2000s,Maggie Stiefvater,2009.0,https://images.gr-assets.com/books/1409283154m/6068551.jpg
248,255,662,Atlas Shrugged,author_ayn_rand author_leonard_peikoff,decade_1950s,"Ayn Rand, Leonard Peikoff",1957.0,https://images.gr-assets.com/books/1405868167m/662.jpg
249,256,49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,author_greg_mortenson author_david_oliver_relin,decade_2000s,"Greg Mortenson, David Oliver Relin",2006.0,https://images.gr-assets.com/books/1395407074m/49436.jpg
250,257,13023,Alice in Wonderland,author_jane_carruth author_lewis_carroll author_rene_cloke,decade_1860s,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
251,258,1232,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",author_carlos_ruiz_zafn author_lucia_graves,decade_2000s,"Carlos Ruiz Zafón, Lucia Graves",2001.0,https://images.gr-assets.com/books/1344545047m/1232.jpg
252,259,7631105,"The Scorch Trials (Maze Runner, #2)",author_james_dashner,decade_2010s,James Dashner,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
253,260,4865,How to Win Friends and Influence People,author_dale_carnegie,decade_1930s,Dale Carnegie,1936.0,https://images.gr-assets.com/books/1442726934m/4865.jpg
254,261,480479,Under the Tuscan Sun,author_frances_mayes,decade_1990s,Frances Mayes,1996.0,https://images.gr-assets.com/books/1320524083m/480479.jpg
255,262,19486412,Big Little Lies,author_liane_moriarty,decade_2010s,Liane Moriarty,2014.0,https://images.gr-assets.com/books/1492239430m/19486412.jpg
256,263,24337,Ella Enchanted,author_gail_carson_levine,decade_1990s,Gail Carson Levine,1997.0,https://images.gr-assets.com/books/1410727190m/24337.jpg
257,264,3876,The Sun Also Rises,author_ernest_hemingway,decade_1920s,Ernest Hemingway,1926.0,https://images.gr-assets.com/books/1331828228m/3876.jpg
