,id,book_id,title,authors,decade_year,tag_name,tag_length
158,163,7736182,"The Lost Hero (The Heroes of Olympus, #1)",author_rick_riordan,decade_2010s,"fantasy, young_adult, mythology, middle_grade, rick_riordan, series, fiction, adventure, child, percy_jackson",109
159,164,15745753,Eleanor & Park,author_rainbow_rowell,decade_2010s,"young_adult, romance, contemporary, fiction, realistic_fiction, teen, buy, coming_age, fiction, audio",101
160,165,13497,"A Feast for Crows (A Song of Ice and Fire, #4)",author_george_rr_martin,decade_2000s,"fantasy, fiction, series, epic_fantasy, song_ice_and_fire, sci_fantasy, high_fantasy, game_throne, adult, adventure",115
161,166,7735333,"Matched (Matched, #1)",author_ally_condie,decade_2010s,"young_adult, dystopian, dystopia, romance, series, science_fiction, fiction, fantasy, sci, teen",95
162,167,4407,"American Gods (American Gods, #1)",author_neil_gaiman,decade_2000s,"fantasy, fiction, urban_fantasy, mythology, sci_fantasy, science_fiction, sci, neil_gaiman, contemporary, adult",111
163,168,149267,The Stand,author_stephen_king author_bernie_wrightson,decade_1970s,"horror, fiction, stephen_king, fantasy, science_fiction, post_apocalyptic, sci, thriller, dystopia, dystopian",109
164,169,6400090,The Last Song,author_nicholas_sparks,decade_2000s,"romance, nicholas_spark, fiction, chick_lit, young_adult, contemporary, adult, realistic_fiction, love, adult_fiction",117
165,170,11125,Digital Fortress,author_dan_brown,decade_1990s,"fiction, thriller, mystery, dan_brown, suspense, mystery_thriller, crime, adventure, thriller, science_fiction",110
166,171,6969,Emma,author_jane_austen author_fiona_stafford,decade_1810s,"classic, fiction, romance, classic, jane_austen, historical_fiction, literature, classic, historical, century",109
167,172,15823480,Anna Karenina,author_leo_tolstoy author_louise_maude author_leo_tolstoj author_aylmer_maude,decade_1870s,"classic, fiction, classic, russian, romance, literature, historical_fiction, russian_literature, russia, novel",110
168,173,227463,A Clockwork Orange,author_anthony_burgess,decade_1960s,"sci, dystopian, classic, literature, classic, fiction, novel, horror, british, modern_classic",93
169,174,1812457,The Shack,author_william_paul_young,decade_2000s,"fiction, christian, christian_fiction, religion, spiritual, spirituality, religious, inspirational, faith, christianity",119
170,175,4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",author_rick_riordan,decade_2000s,"fantasy, young_adult, mythology, percy_jackson, rick_riordan, fiction, series, adventure, middle_grade, greek_mythology",119
171,176,18342,It,author_stephen_king,decade_1980s,"horror, stephen_king, fiction, fantasy, thriller, king, paranormal, mystery, supernatural, adult",96
172,177,7144,Crime and Punishment,author_fyodor_dostoyevsky author_david_mcduff,decade_1860s,"fiction, classic, russian, literature, russian_literature, russia, novel, philosophy, crime, russian_lit",104
173,178,6514,The Bell Jar,author_sylvia_plath,decade_1960s,"classic, fiction, feminism, literary_fiction, contemporary, non_fiction, feminist, classic, classic_literature, all_time",120
174,179,252577,"Angela's Ashes (Frank McCourt, #1)",author_frank_mccourt,decade_1990s,"non_fiction, memoir, biography, nonfiction, fiction, memoir, ireland, classic, autobiography, biography_memoir",110
175,180,52036,Siddhartha,author_hermann_hesse author_hilda_rosner,decade_1920s,"classic, fiction, philosophy, religion, literature, spirituality, classic, buddhism, german, spiritual",102
176,181,168642,In Cold Blood,author_truman_capote,decade_1960s,"non_fiction, classic, nonfiction, true_crime, crime, fiction, mystery, history, classic, literature",99
177,182,6304335,"Beautiful Creatures (Caster Chronicles, #1)",author_kami_garcia author_margaret_stohl,decade_2000s,"young_adult, fantasy, paranormal, romance, series, magic, fiction, supernatural, witch, paranormal_romance",106
178,183,7171637,"Clockwork Angel (The Infernal Devices, #1)",author_cassandra_clare,decade_2010s,"fantasy, young_adult, paranormal, steampunk, romance, series, cassandra_clare, historical_fiction, vampire, angel",113
179,184,39988,Matilda,author_roald_dahl author_quentin_blake,decade_1980s,"young_adult, childhood, humor, child_lit, magic, juvenile, childhood, school, childrens_lit, youth",98
180,185,9361589,The Night Circus,author_erin_morgenstern,decade_2010s,"fantasy, fiction, romance, historical_fiction, magic, young_adult, magical_realism, adult, historical, adult_fiction",116
181,186,37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",author_philippa_gregory,decade_2000s,"historical_fiction, fiction, historical, romance, history, adult, philippa_gregory, series, england, chick_lit",110
182,187,24770,"Uglies (Uglies, #1)",author_scott_westerfeld,decade_2000s,"young_adult, dystopian, dystopia, science_fiction, sci, series, fiction, fantasy, romance, teen",95
183,188,10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",author_george_rr_martin,decade_2010s,"fantasy, fiction, series, epic_fantasy, song_ice_and_fire, sci_fantasy, high_fantasy, dragon, game_throne, adult",112
184,189,33,"The Lord of the Rings (The Lord of the Rings, #1-3)",author_jrr_tolkien,decade_1950s,"fantasy, classic, fiction, classic, tolkien, adventure, sci_fantasy, series, epic_fantasy, literature",101
185,190,12262741,Wild: From Lost to Found on the Pacific Crest Trail,author_cheryl_strayed,decade_2010s,"non_fiction, memoir, nonfiction, travel, biography, memoir, adventure, biography_memoir, autobiography, audio",109
186,191,472331,Watchmen,author_alan_moore author_dave_gibbons author_john_higgins,decade_1980s,"graphic_novel, graphic_novel, fiction, comic, comic, fantasy, sci, comic_graphic_novel, graphic, classic",104
187,192,186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",author_patrick_rothfuss,decade_2000s,"fantasy, fiction, epic_fantasy, series, high_fantasy, magic, sci_fantasy, adventure, adult, buy",95
188,193,3228917,Outliers: The Story of Success,author_malcolm_gladwell,decade_2000s,"nonfiction, psychology, non_fiction, economics, self_improvement, success, business, buy, personal_development, education",121
189,194,153747,"Moby-Dick or, The Whale",author_herman_melville author_andrew_delbanco author_tom_quirk,decade_1850s,"classic, fiction, classic, literature, adventure, novel, historical_fiction, american, american_literature, century",115
190,195,2728527,The Guernsey Literary and Potato Peel Pie Society,author_mary_ann_shaffer author_annie_barrows,decade_2000s,"historical_fiction, fiction, historical, romance, wwii, adult_fiction, epistolary, adult, war, world_war",104
191,196,5759,Fight Club,author_chuck_palahniuk,decade_1990s,"fiction, contemporary, classic, thriller, novel, buy, adult, literature, mystery, contemporary_fiction",102
192,197,301082,"Dead Until Dark (Sookie Stackhouse, #1)",author_charlaine_harris,decade_2000s,"fantasy, vampire, paranormal, urban_fantasy, romance, fiction, mystery, vampire, series, paranormal_romance",107
193,198,11486,The Color Purple,author_alice_walker,decade_1980s,"fiction, historical_fiction, our_shared, lgbt, classic, historical, wish_list, lgbtq, classic, african_american",111
194,199,12691,Marley and Me: Life and Love With the World's Worst Dog,author_john_grogan,decade_2000s,"non_fiction, nonfiction, memoir, animal, dog, biography, memoir, fiction, humor, adult",86
195,200,16299,And Then There Were None,author_agatha_christie,decade_1930s,"mystery, classic, fiction, crime, agatha_christie, thriller, mystery, classic, mystery_thriller, adult",102
196,201,6411961,"The Lost Symbol (Robert Langdon, #3)",author_dan_brown,decade_2000s,"fiction, mystery, thriller, dan_brown, suspense, series, mystery_thriller, adventure, historical_fiction, thriller",114
197,202,6339664,"Hush, Hush (Hush, Hush, #1)",author_becca_fitzpatrick,decade_2000s,"young_adult, fantasy, angel, paranormal, romance, series, paranormal_romance, supernatural, fiction, hush_hush",110
198,203,11505797,"Beautiful Disaster (Beautiful, #1)",author_jamie_mcguire,decade_2010s,"romance, new_adult, contemporary, young_adult, romance, contemporary_romance, series, college, fiction, chick_lit",113
199,205,43763,"Interview with the Vampire (The Vampire Chronicles, #1)",author_anne_rice,decade_1970s,"fantasy, horror, fiction, vampire, vampire, series, paranormal, gothic, urban_fantasy, historical_fiction",105
200,206,10507293,"The Selection (The Selection, #1)",author_kiera_cass,decade_2010s,"young_adult, romance, dystopian, dystopia, fantasy, series, fiction, science_fiction, the_selection, love_triangle",114
201,207,6853,"One for the Money (Stephanie Plum, #1)",author_janet_evanovich,decade_1990s,"mystery, fiction, janet_evanovich, chick_lit, humor, series, romance, crime, mystery, stephanie_plum",100
202,208,6493208,The Immortal Life of Henrietta Lacks,author_rebecca_skloot,decade_2010s,"non_fiction, nonfiction, science, biography, history, medicine, medical, audio, historical, adult",97
203,209,23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",author_thomas_harris,decade_1980s,"horror, fiction, thriller, mystery, crime, suspense, series, mystery_thriller, classic, thriller",96
204,210,345627,"Vampire Academy (Vampire Academy, #1)",author_richelle_mead,decade_2000s,"teen, series, boarding_school, finished_series, first_series, paranormal_fantasy, contemporary, love, faves, horror",115
205,211,40102,Blink: The Power of Thinking Without Thinking,author_malcolm_gladwell,decade_2000s,"non_fiction, psychology, nonfiction, business, science, self_help, sociology, marketing, philosophy, self_improvement",117
206,212,6867,Atonement,author_ian_mcewan,decade_2000s,"historical_fiction, romance, classic, fiction, historical, war, literature, literary_fiction, british, novel",108
207,213,485894,The Metamorphosis,author_franz_kafka author_stanley_corngold,decade_1910s,"classic, fiction, classic, fantasy, literature, short_story, philosophy, school, german, horror",95
208,214,561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",author_rick_riordan,decade_2000s,"fantasy, young_adult, mythology, percy_jackson, fiction, rick_riordan, series, adventure, middle_grade, childrens",113
209,215,9969571,Ready Player One,author_ernest_cline,decade_2010s,"science_fiction, sci, fiction, dystopia, young_adult, dystopian, fantasy, scifi, adventure, sci_fantasy",103
210,216,3153910,The Art of Racing in the Rain,author_garth_stein,decade_2000s,"fiction, animal, dog, contemporary, adult_fiction, adult, contemporary_fiction, general_fiction, audio, novel",109
211,217,21996,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",author_erik_larson author_tony_goldwyn,decade_2000s,"non_fiction, history, nonfiction, true_crime, crime, historical, historical_fiction, mystery, fiction, audio",108
212,218,13572249,"Bared to You (Crossfire, #1)",author_sylvia_day,decade_2010s,"romance, erotica, series, contemporary, adult, contemporary_romance, sylvia_day, erotic_romance, erotic, bdsm",109
213,219,11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",author_cs_lewis author_pauline_baynes,decade_1950s,"child, childhood, sci_fantasy, christian_fiction, childhood, magic, fantasy_sci, religion, middle_grade, fiction",112
214,220,3609760,Twilight: The Complete Illustrated Movie Companion,author_mark_cotta_vaz,decade_2000s,"vampire, young_adult, fantasy, twilight, paranormal, non_fiction, vampire, romance, fiction, paranormal_romance",111
215,221,60748,"A Child Called ""It"" (Dave Pelzer #1)",author_dave_pelzer,decade_1990s,"nonfiction, memoir, non_fiction, memoir, psychology, autobiography, adult, biography, young_adult, child_abuse",110
216,222,7869,"The Bourne Identity (Jason Bourne, #1)",author_robert_ludlum,decade_1980s,"fiction, thriller, mystery, suspense, espionage, adventure, series, action, spy, thriller",89
217,223,249747,"Artemis Fowl (Artemis Fowl, #1)",author_eoin_colfer,decade_2000s,"fantasy, young_adult, fiction, series, childrens, adventure, science_fiction, child, sci, magic",95
218,224,6487308,"Fallen (Fallen, #1)",author_lauren_kate,decade_2000s,"young_adult, fantasy, angel, romance, series, paranormal_romance, paranormal, supernatural, fallen, fiction",107
219,225,4406,East of Eden,author_john_steinbeck,decade_1950s,"classic, fiction, classic, historical_fiction, literature, novel, american_literature, buy, american, all_time",110
220,226,5886881,Dark Places,author_gillian_flynn,decade_2000s,"mystery, fiction, thriller, crime, mystery_thriller, suspense, adult, contemporary, horror, adult_fiction",105
221,227,5359,The Client,author_john_grisham,decade_1990s,"fiction, john_grisham, mystery, thriller, suspense, crime, grisham, legal_thriller, mystery_thriller, legal",107
222,228,228333,"The Nanny Diaries (Nanny, #1)",author_emma_mclaughlin author_nicola_kraus,decade_2000s,"chick_lit, fiction, chicklit, contemporary, humor, adult_fiction, romance, adult, chic_lit, contemporary_fiction",112
223,229,24213,Alice's Adventures in Wonderland & Through the Looking-Glass,author_lewis_carroll author_john_tenniel author_martin_gardner,decade_1860s,"classic, fantasy, fiction, childrens, classic, child, young_adult, child, literature, childhood",95
224,230,2156,Persuasion,author_jane_austen author_james_kinsley author_deidre_shauna_lynch,decade_1810s,"classic, fiction, romance, classic, jane_austen, historical_fiction, classic, literature, historical, century",109
225,231,556602,Sarah's Key,author_tatiana_de_rosnay,decade_2000s,"historical_fiction, fiction, holocaust, historical, wwii, france, war, adult, adult_fiction, history",100
226,232,43615,"The Gunslinger (The Dark Tower, #1)",author_stephen_king,decade_1980s,"fantasy, fiction, stephen_king, horror, science_fiction, sci, series, western, king, sci_fantasy",96
227,233,9712,Love in the Time of Cholera,author_gabriel_garca_mrquez author_edith_grossman,decade_1980s,"historical_fiction, novel, classic, latin_america, fiction, literary_fiction, classic, abandoned, buy, colombia",111
